(Intercept) as.factor(phenotypes$Age.x)1 as.factor(phenotypes$Age.x)2 as.factor(phenotypes$Age.x)3 as.factor(phenotypes$Age.x)4 as.factor(phenotypes$Age.x)5 as.factor(phenotypes$Age.x)6 as.factor(phenotypes$Age.x)7 as.factor(phenotypes$Age.x)8 as.factor(phenotypes$Age.x)9 as.factor(phenotypes$Age.x)10 as.factor(phenotypes$Age.y)3 as.factor(phenotypes$Age.y)4 as.factor(phenotypes$Age.y)5 as.factor(phenotypes$Age.y)6 as.factor(phenotypes$Age.y)7 as.factor(phenotypes$Age.y)8 as.factor(phenotypes$Age.y)9 as.factor(phenotypes$Gen.Line)RAMB as.factor(phenotypes$Gen.Line)UNKN as.factor(phenotypes$Management.Group)1 as.factor(phenotypes$Management.Group)2 as.factor(phenotypes$Lambs.Birthed.x)2 as.factor(phenotypes$Lambs.Birthed.x)3 as.factor(phenotypes$Lambs.Birthed.x)4 as.factor(phenotypes$Lambs.Birthed.y)2 as.factor(phenotypes$Lambs.Birthed.y)3
2.413134 -1.553687 -1.600488 -1.631232 -1.613825 -1.378609 -1.706809 -1.504693 -1.541566 -2.077973 -1.943111 0.1653093 2.169664 2.117946 1.336982 2.109164 2.744548 2.935128 0.3713821 -0.03293454 -1.315642 -2.005973 0.237671 0.3257489 0.3629875 0.02606754 0.4552678
2.376299 -1.310035 -1.323731 -1.685511 -1.540021 -1.599969 -1.528385 -1.493798 -1.369544 -1.324684 -2.647996 0.1195939 2.417456 2.295487 1.590522 2.63346 0.7085587 4.870286 0.2097921 -0.1189083 -1.428227 -2.205944 0.1878874 0.1219836 0.0157339 0.1655052 0.03607082
2.3058 -0.8933715 -1.300023 -1.614299 -1.51109 -1.68848 -1.662298 -1.239788 -1.362732 -1.407415 -2.438833 0.05168948 2.469796 2.340071 1.438073 1.796085 3.438064 3.653993 0.2791424 0.04911487 -1.388443 -2.220823 0.1459115 0.5300161 1.030954 0.1093555 0.1355013
2.272282 -0.9570807 -1.479154 -1.583727 -1.63897 -1.412543 -1.616943 -1.314992 -1.429219 -1.691866 -1.244225 0.03415666 2.186883 2.281198 1.445452 2.167771 1.71249 3.324828 0.4996144 0.3410477 -1.364696 -2.162932 0.06983754 0.6553715 0.3580317 0.1384853 0.8168683
2.570264 -1.240158 -1.670844 -1.905443 -1.699042 -1.912888 -1.889288 -1.386587 -1.694932 -1.803314 -2.031283 0.2243138 2.200076 2.154406 1.712615 1.838587 1.550043 3.703293 0.3597933 0.03181201 -1.541929 -2.004432 0.1093947 0.6134317 0.2683982 0.1247272 -0.04448462
2.504581 -1.116096 -1.588273 -1.627236 -1.574523 -1.505636 -1.854847 -1.307074 -1.231989 -1.898639 -2.102563 0.1844531 2.141668 2.158783 2.046034 2.436482 4.37812 4.217121 0.3031673 -0.1545057 -1.999117 -1.87135 0.01255023 0.43491 1.080801 0.07516891 0.2184759
2.565784 -2.126437 -1.535743 -1.683556 -1.550903 -1.511574 -1.521063 -1.215421 -1.535549 -1.579033 -1.446911 0.06719233 2.122243 2.171268 2.225981 2.738783 1.600011 4.267112 0.2272524 -0.1793222 -1.986948 -1.853767 0.2283335 0.4054248 0.7031181 0.001837803 0.3310915
2.59134 -0.7778011 -1.348597 -1.605201 -1.451211 -1.537347 -1.420585 -1.219126 -1.439505 -1.873275 -1.487172 0.3971629 2.192177 2.230748 1.826635 2.035918 2.038204 3.415686 0.2440909 -0.3582344 -1.66901 -1.890891 0.2291381 0.4993241 0.1891358 -0.0004559762 0.004133887
2.524572 -1.387154 -1.391901 -1.365657 -1.514658 -1.48646 -1.537988 -0.9887864 -1.164872 -1.806787 -0.6185003 0.2765179 2.270636 2.362292 1.894653 2.321355 3.116014 3.144039 0.4125584 0.001383522 -1.626348 -1.876917 0.1083353 0.6974093 0.3752564 -0.09593304 0.5912078
2.540306 -1.16588 -1.244082 -1.377383 -1.314257 -1.351833 -1.326304 -0.940188 -1.143727 -1.498192 -1.013321 0.06093341 2.113482 2.25551 1.415268 1.624323 2.384355 3.654511 0.2727682 -0.03336776 -1.150547 -2.047309 0.1871996 0.6342131 -0.1121526 0.03595034 0.01940736
2.363999 -0.4254011 -1.123542 -1.299956 -1.111935 -1.157019 -1.432889 -1.00736 -0.967951 -1.404576 -1.534301 0.1597001 2.045945 2.157183 1.324927 1.583657 2.110656 3.56957 0.2760023 -0.15876 -1.149339 -1.935808 0.1369621 0.3235703 0.5804329 -0.02962201 -0.3935584
2.455787 0.3352175 -1.197288 -1.275763 -1.086538 -1.242182 -1.298721 -0.9838594 -0.9850039 -1.650796 -1.882871 0.1178316 2.165983 2.280884 1.637357 2.014562 1.770546 5.00306 0.3177017 -0.39782 -1.617606 -2.05862 0.1863849 0.3145115 0.7735264 0.04737933 1.177317
2.494484 -0.852752 -1.131196 -1.235514 -1.071339 -1.097285 -1.27623 -0.9435057 -1.326842 -1.161504 -1.552608 0.1578364 2.098077 2.256235 1.866476 2.202587 2.462906 3.927146 0.1821459 -0.05597456 -1.484255 -1.954032 0.107558 0.3491445 0.3754774 -0.07292868 0.2269185
2.743618 -0.9477093 -1.112005 -1.265109 -1.042466 -1.21232 -1.103057 -1.052427 -0.9928436 -1.843346 -1.6957 0.07779129 2.244668 2.281498 1.595787 1.45382 2.155424 3.757056 0.157684 -0.06575531 -1.37702 -2.09498 0.1212952 0.4956362 -0.6223758 0.07913623 0.1223811
2.737143 -1.639082 -1.15347 -1.169927 -1.314888 -1.235611 -1.215964 -0.8884375 -1.382079 -1.551161 -0.2844272 0.09698513 2.264302 2.233933 1.489472 1.711906 2.699946 3.832981 0.2657771 0.2668519 -1.252128 -2.240438 0.1157736 0.5569287 0.1956367 0.1401652 0.2723222
2.557027 -1.326037 -0.9981763 -1.139271 -1.146261 -0.9200634 -1.039893 -0.9530063 -1.053499 -1.621568 -2.226906 0.05719688 2.235425 2.353865 1.664445 1.611967 1.584574 3.622092 0.3414241 -0.2328235 -1.424551 -2.121829 0.1263492 0.5569619 0.4320258 -0.172163 0.2547989
2.622325 -0.3441161 -1.139407 -1.119223 -0.9467153 -0.9403208 -1.276254 -0.9971821 -1.00714 -0.8416372 -0.9722104 0.1558948 2.404076 2.433133 1.451589 1.614722 2.07213 0.7838878 0.3336052 0.2280488 -1.255669 -2.217593 0.1846293 0.4817095 0.05817848 -0.02975855 1.057471
2.599245 -0.2239917 -0.9799794 -1.095843 -1.131155 -0.8842843 -1.179812 -0.7956397 -1.040669 -1.391037 -0.9396287 -0.01784987 2.177913 2.335568 1.473809 1.025685 3.139046 2.033665 0.1883014 0.1344029 -1.282626 -2.115558 0.1917301 0.6714495 0.9812517 0.06353348 0.2145532
2.591476 -1.013203 -1.054474 -1.002232 -0.8160397 -0.7779008 -1.072466 -0.7328682 -0.8171348 -1.227314 -1.220922 0.1088548 2.069771 2.029984 1.340716 2.394119 1.620354 3.244196 0.3197395 0.06706998 -1.284406 -1.955648 0.1184812 0.1360832 0.8352418 0.1286815 0.3366379
2.497094 -1.261051 -0.9293114 -0.9770944 -0.9009078 -0.8778659 -1.022416 -0.7587896 -0.9306999 -1.070385 -1.438294 -0.02007655 2.026454 2.357187 1.648909 1.733819 2.806469 3.226601 0.2540978 0.1037236 -1.306079 -1.985974 0.1609769 0.513194 -0.2640835 0.01760317 0.2079488
2.410744 -0.7376121 -0.8613698 -1.003016 -0.9119855 -0.8308785 -0.9672046 -0.7624279 -0.8797181 -0.9994655 -1.6939 0.07137695 2.104473 2.20422 1.340666 1.516119 2.491975 2.146005 0.1667774 -0.1700534 -0.8713923 -1.824398 0.0763315 0.3951594 0.4165133 0.08872836 -0.5267958
2.403724 -1.274303 -0.8496573 -1.108751 -1.02075 -1.154202 -1.101995 -0.720002 -0.74462 -1.228872 -1.201996 0.2358454 2.341103 2.465981 1.091167 1.633842 2.748695 2.782191 0.08135017 0.036508 -0.7151588 -1.928059 0.2525471 0.5196966 0.280187 0.0430101 0.4376724
2.355117 -0.2249212 -0.9688108 -0.9028796 -0.9355225 -1.059825 -1.242245 -0.7288939 -0.9155868 -1.437068 -0.3330651 0.2759803 2.376334 2.400316 1.267757 1.391833 2.035771 1.79915 0.2331578 -0.2957561 -1.053833 -1.968145 0.1702312 0.5750616 0.1361772 0.05164134 -0.207958
2.396083 -0.2108008 -0.9955461 -1.083039 -0.9691574 -0.9096056 -1.047175 -0.7375334 -0.8289793 -1.268387 -1.145674 0.1783179 1.999642 2.15961 1.525033 2.004033 3.117446 2.343343 0.2005515 -0.1511741 -1.178867 -1.772056 0.3006822 0.4053148 0.7567446 0.01333985 -0.04486302
2.356439 -0.9462661 -0.7818735 -0.8980181 -0.9806119 -0.9708538 -0.8294712 -0.6896538 -0.6854996 -1.096035 -0.6593192 0.08730415 2.04444 1.866839 1.707216 2.119116 2.382562 3.251259 0.2555672 0.2650759 -1.354201 -1.807271 0.1683001 0.6707117 0.5814025 0.09025442 0.0731378
2.385845 -0.2643333 -0.8249513 -0.9421621 -0.9883909 -1.076556 -1.066424 -0.721161 -0.7937199 -1.245171 -1.491859 0.00425018 1.797409 1.909029 1.482091 1.782879 1.515332 3.758922 0.3634493 -0.05981623 -1.206115 -1.643865 0.2628556 0.5073596 0.15913 -0.1168339 -0.9447626
2.474258 -0.9077106 -1.014018 -1.123409 -1.197239 -1.365023 -1.234453 -1.129037 -0.7919143 -1.388275 -3.094976 0.2776612 2.023235 2.019276 1.713382 1.535032 2.095949 3.057095 0.2430498 0.1157624 -1.390363 -1.685943 0.2724113 0.3869496 0.9698505 -0.09474548 0.6144586
2.441381 -0.8079051 -1.04083 -1.173781 -1.142429 -1.214347 -1.378086 -0.9332842 -0.9038826 -1.275811 -0.408926 0.1727056 1.968167 1.931021 1.845415 2.631687 3.45612 3.337561 0.3434667 -0.05692615 -1.693842 -1.736704 0.3080935 0.4398987 -0.1721211 0.1794586 0.5902928
2.506266 -1.305881 -0.994589 -1.158028 -1.085754 -1.116718 -1.045268 -1.095723 -0.9176499 -1.127031 -1.688528 0.0939603 2.171783 2.025806 1.844796 2.377431 3.389763 2.874438 0.2030659 -0.04958309 -1.768572 -1.91118 0.1082441 0.7158178 0.7315901 0.03534315 1.13867
2.449222 -2.479766 -0.8598958 -1.076568 -1.076192 -0.9677706 -1.090908 -0.9971772 -1.002333 -1.588963 -0.9675734 0.06850757 2.324466 2.316087 1.60675 1.896755 3.876733 3.632294 0.1482175 -0.248061 -1.488838 -2.288414 0.05006096 0.6338105 0.2707717 0.1472308 0.3317574
2.488342 -0.9849251 -1.135826 -1.413455 -1.180239 -1.269714 -1.137795 -0.9808076 -1.216516 -1.487795 -1.044477 0.4703226 2.770864 2.740569 1.879854 2.773183 2.218389 2.129228 0.1012005 -0.393775 -1.585595 -2.368368 0.05525929 0.8839002 0.2339657 -0.02790915 -0.1979501
2.440651 -1.405488 -1.0208 -1.260954 -0.9487732 -1.067728 -1.147176 -0.853507 -0.8840612 -1.625428 -0.336246 0.2732862 2.929636 2.715603 1.847771 2.206914 2.500859 4.057297 0.2644637 -0.07942695 -1.651044 -2.600383 0.06627688 0.3572811 0.4195183 -0.03165905 0.03980068
2.581708 -0.8478297 -1.13693 -1.178881 -1.118077 -1.214221 -1.11643 -0.9259658 -0.9784014 -1.501172 -1.553451 0.3598679 2.832647 2.925925 1.824054 1.997084 2.424632 3.390035 0.1790851 -0.09688614 -1.552514 -2.498727 0.3072647 0.4167842 0.5992683 0.01334918 -0.04318915
2.693316 -0.2047926 -1.005526 -1.190604 -1.150058 -0.9780349 -1.296072 -0.8603468 -1.250981 -1.344468 -1.398454 0.2300569 2.632226 2.65547 2.31174 3.088289 4.503681 3.129358 0.2726751 -0.1337906 -2.213603 -2.437133 0.1747469 0.2457546 1.266019 -0.01821102 0.2552249
2.754452 -0.8289485 -1.281185 -1.278296 -1.214844 -1.314305 -1.258128 -1.125636 -1.427444 -1.618236 -1.652117 0.2692618 2.804475 2.689336 2.230647 3.098733 3.155275 2.55749 0.2560375 -0.1538871 -2.226266 -2.591311 0.1379932 0.3963602 -0.330535 0.1386563 0.3244342
2.798872 -0.9370241 -1.181747 -1.175256 -1.130405 -1.04456 -1.196074 -0.8681172 -1.121077 -1.828582 -0.9593336 0.03822634 2.772045 2.956127 2.095239 2.004348 2.542882 3.067399 0.09528598 -0.03922092 -1.891041 -2.632983 0.1336723 0.4486469 0.3920395 0.1687251 0.3428684
2.868402 -0.7840727 -0.952686 -1.222508 -1.243624 -1.326559 -1.310967 -0.8123468 -1.202582 -1.397116 -1.476823 0.2843666 2.97207 2.904582 2.123382 2.224112 2.852437 4.302175 0.2163223 -0.1069137 -2.059225 -2.671043 0.1859549 0.5605506 0.1449391 -0.005850431 -0.2742574
2.955652 -0.7020229 -1.199442 -1.490416 -1.265084 -1.211935 -1.278473 -1.146785 -1.220975 -1.738232 -2.315174 0.1874054 2.743932 2.906201 2.524406 2.643762 4.220779 4.992555 0.1704931 -0.008627775 -2.369305 -2.625638 0.1490139 0.5990305 -0.1797145 0.03531307 -0.114253
2.92809 -0.5670542 -1.028688 -1.289759 -1.291524 -1.174581 -1.244 -0.9979414 -1.281815 -1.534889 -2.009879 0.07545219 2.70293 2.887935 2.442331 3.650911 4.063112 3.968491 0.2816441 -0.2517197 -2.256194 -2.708654 0.1157083 0.6239558 0.7880602 -0.01619092 0.4076412
2.905876 -0.7451194 -1.022673 -1.229245 -1.156377 -1.167737 -1.172656 -1.240788 -1.135129 -1.21673 -0.4341772 0.06631374 2.734075 2.851811 2.224366 3.151196 4.162058 3.260529 0.1295913 -0.1067365 -2.167258 -2.462146 0.1407738 0.8891409 0.5380524 0.01533859 -0.08149667
2.857626 -0.8027613 -1.014305 -1.220413 -0.948672 -1.080298 -1.32192 -0.9357154 -1.05477 -1.153621 -2.300251 0.1858865 2.873766 2.72354 2.24409 2.64487 2.46332 4.811642 0.08977706 -0.125704 -2.066152 -2.522584 0.06535356 0.3623469 -0.3737508 0.09547298 0.9528199
2.761596 -1.027332 -0.909558 -0.9939829 -1.023141 -1.093719 -1.039938 -0.785293 -0.934016 -1.232168 -1.294489 0.2286433 2.606577 2.702791 2.301347 3.196489 4.117181 4.444201 0.1253219 -0.1868387 -2.091294 -2.349602 0.1182525 0.5845917 0.09117183 0.06045046 0.0792471
2.759022 -1.661592 -0.8569006 -1.046126 -1.028965 -0.8619537 -0.9888284 -0.7872942 -0.6385803 -1.766316 -0.7507507 0.1391794 2.464924 2.525162 1.999594 1.804166 5.42722 4.676 0.1168121 -0.1862926 -1.87744 -2.304586 0.1656924 0.5369285 0.1222559 0.02420951 0.7814046
2.859071 -0.8193376 -1.036402 -1.279285 -1.169392 -1.036304 -1.130232 -0.8498291 -1.192179 -1.023872 -2.05427 0.1301876 2.648706 2.499493 2.0805 2.750717 3.148904 3.870095 0.2314704 -0.05938014 -1.725416 -2.329976 0.1201198 0.5542034 0.5929508 0.04195497 0.4126367
2.918668 -1.646214 -1.087182 -1.063395 -1.083488 -1.104768 -1.309929 -0.6949153 -1.016329 -1.338168 -0.528557 0.224101 2.338048 2.491844 2.115329 2.442494 2.021098 3.675161 0.2033368 -0.08243313 -1.987852 -2.245699 0.089175 0.343382 0.6959289 0.05467685 -0.1722224
2.861556 -1.118819 -0.9206354 -1.100177 -0.9475602 -1.00181 -1.095927 -1.012114 -0.8092708 -1.573894 -0.4628931 0.29947 2.462838 2.527644 2.245673 2.626515 2.100811 3.31421 0.08433575 0.1035196 -2.210012 -2.266227 0.2489383 0.6490576 0.8155106 -0.0387143 0.3994773
2.822454 -0.913963 -0.8024822 -0.8216365 -0.8048026 -0.9599098 -1.072154 -0.7308782 -0.7849842 -1.244866 -2.147915 -0.03101934 2.452211 2.340424 2.0815 1.66744 4.097912 5.548018 0.09212517 -0.2488008 -2.005391 -2.235914 0.2235161 0.5321853 0.2021571 -0.04103881 -0.3517952
2.718687 -1.735151 -0.7206415 -0.8015415 -0.771919 -0.8771423 -0.8412915 -0.5278662 -0.7240157 -1.316891 -1.518321 0.2013859 2.298903 2.301395 1.811183 1.771664 1.907453 3.23287 0.05567297 -0.3442396 -1.477806 -2.044059 0.09592143 0.4801209 -0.1570547 -0.002991883 -0.4808048
2.748358 -0.6579018 -0.9439703 -0.9026579 -0.8311759 -0.8591766 -0.8606923 -0.6398612 -0.9361676 -1.170166 -1.644685 0.4010525 2.531498 2.502686 2.030806 2.113104 0.4031112 4.137861 0.06300099 -0.2109452 -1.734805 -2.107423 0.1564195 0.7909731 0.5821048 0.0659953 0.2601584
2.86397 -0.3913499 -0.8985168 -1.099187 -0.8679003 -0.9778114 -1.149035 -0.7840165 -0.6050105 -1.114578 -0.9181245 0.2304797 2.767581 2.680703 2.059455 1.592864 2.835659 1.401016 0.3041064 0.01861134 -1.998391 -2.231477 0.1456491 0.3317269 -0.2390066 0.0639616 -0.2304081
2.828882 -1.261593 -0.9623358 -1.03545 -0.7566645 -0.7719 -0.8939317 -0.7263292 -0.9319502 -1.144397 -1.523339 0.1790687 2.288609 2.41819 2.131961 2.388277 4.067224 2.771074 0.2288147 -0.01742468 -1.916951 -2.212092 0.1285017 0.3975666 0.1060858 0.2117185 0.6012852
2.81195 -0.7645985 -0.8516388 -0.9787778 -0.8496578 -0.8548743 -0.7889468 -0.2617134 -0.5478825 -0.9003415 -0.7729344 0.1451785 2.59565 2.75035 2.242708 3.506211 4.060387 2.462431 0.1990445 0.0372737 -2.148049 -2.472255 0.1037142 0.6634109 -0.07219137 0.1027581 0.4171457
2.869306 -0.3460453 -0.7921957 -0.9583533 -0.8791488 -0.8074294 -0.8892512 -0.6229084 -0.7026177 -0.7214394 -1.628427 0.05547267 2.638051 2.650433 2.303144 3.120708 3.837775 3.706309 0.2322901 0.01523741 -2.146971 -2.458075 0.1753684 0.7435814 -0.1727877 -0.03554518 0.4715308
2.735685 -0.7503931 -0.8210711 -1.036232 -0.7486663 -0.9073488 -1.012257 -0.6643159 -0.6779555 -1.286351 -2.44113 0.2078745 2.970206 2.75073 2.580502 2.587229 4.972991 4.053381 0.2636043 0.01916387 -2.244413 -2.58683 0.2254754 0.380626 -0.01861181 0.05183634 -0.5288116
2.681728 -0.3707319 -0.7764137 -0.6851173 -0.6479141 -0.7984294 -0.7340308 -0.3694843 -1.010419 -0.9743397 -0.3688562 0.1215948 2.832991 3.006587 2.07922 2.625552 4.718031 2.645611 0.2980846 0.1791497 -2.00072 -2.785627 0.1440078 0.7298289 0.3752015 -0.006196056 0.1894631
2.777639 -0.02934608 -0.7627749 -0.8205669 -0.7307283 -0.7042358 -0.9097554 -0.7924532 -0.6891419 -1.003507 -1.708623 0.1047363 3.04687 2.923982 2.426247 2.574158 3.138677 5.750585 0.2958221 0.05369896 -2.357165 -2.755326 0.1869263 0.5545921 0.7031636 0.08470227 -0.09627664
2.713993 -0.4149288 -0.5978317 -0.7264448 -0.7056219 -0.6027735 -0.6996284 -0.4834491 -0.7004864 -0.7567822 -2.298724 -0.0674676 3.040092 2.951627 2.458449 2.530375 1.96926 3.618223 0.2963943 0.1760603 -2.47204 -3.002848 0.1182302 0.4138729 -0.07573349 0.1359331 0.724757
2.738164 -0.3384088 -0.7305631 -0.73807 -0.7469588 -0.6690742 -0.9930979 -0.5500283 -0.9432938 -0.923096 -1.328701 0.1573912 3.166322 3.052313 2.868789 2.390877 3.244828 3.026128 0.3280458 0.3685339 -2.566123 -2.971872 0.0423497 0.1713018 0.3812155 0.04252818 -0.3946648
2.700162 0.03773523 -0.7445935 -0.8245662 -0.6536691 -0.9479693 -0.8718316 -0.5080617 -0.7103784 -1.481136 -1.367425 0.06223195 3.427615 3.275788 2.693949 2.976794 1.810717 3.398759 0.2162202 -0.002737756 -2.386316 -3.098005 0.2317255 0.7516317 0.6257804 0.07754342 0.5102698
2.857207 -0.8709296 -0.8433504 -0.7999034 -0.890227 -1.026854 -1.244163 -0.8008168 -0.7890081 -1.126533 0.2998062 0.2173839 3.170003 3.018724 2.668389 2.782837 3.129787 1.855843 0.2030871 0.1237644 -2.38851 -2.864474 0.09384258 0.6217206 0.7266306 0.1304071 0.7133373
2.875599 -0.5907432 -0.8203153 -1.086711 -0.9271324 -0.8094606 -0.9668626 -0.6925019 -0.6630912 -1.02225 -1.400624 0.2039536 3.195484 3.116054 2.852093 4.270636 5.299021 4.271221 0.4133819 0.1222964 -2.686084 -3.02791 0.08597599 0.4696346 0.2251722 0.01091648 0.6799307
2.836809 -0.5442189 -0.7677383 -1.02069 -0.8577286 -0.824227 -0.9517862 -0.6103085 -0.7110098 -0.8767992 -0.7474855 0.2803535 3.527649 3.268056 2.756106 3.324217 3.461211 4.577943 0.2646502 0.1112414 -2.582374 -3.173334 0.1638121 0.6191427 0.256051 0.1703089 0.5936402
2.593013 -0.4786482 -0.6521284 -0.8245043 -0.7129657 -0.7393698 -0.7674381 -0.3371872 -0.8058655 -1.425825 -0.5504165 0.02002386 3.544046 3.50296 2.585363 3.318324 4.423596 5.327624 0.3320399 -0.01906335 -2.566437 -3.363701 0.1173031 0.4196567 0.7729832 0.02156382 0.1743139
2.567226 -0.2301435 -0.6903385 -0.8148182 -0.6301239 -0.7127322 -0.8707699 -0.5580188 -0.7023308 -1.013696 -1.001362 0.2204033 3.670518 3.626109 2.892921 3.002493 2.432795 5.375775 0.2892752 -0.3461491 -2.713675 -3.469675 0.08804977 0.4367003 0.2657937 0.1229114 0.6378524
2.514409 -1.782138 -0.7382942 -0.8542705 -0.7010372 -0.6940694 -0.9337587 -0.4441039 -0.7764176 -0.7217027 -0.5268317 0.2508958 3.699976 3.620503 3.285638 3.584669 4.924794 4.594211 0.3511236 0.2496571 -2.843768 -3.361117 0.1250506 0.4278911 0.4029061 0.1723541 0.6632076
2.455952 -0.4641797 -0.7737929 -0.7459764 -0.7627598 -0.8437518 -1.002462 -0.5763034 -0.5523525 -1.136649 -0.3553984 0.2584102 3.725824 3.758145 3.279594 3.903398 3.778364 3.976069 0.2569032 0.2636417 -2.999049 -3.429552 0.1699601 0.1832723 0.1602143 0.1689764 0.3891475
2.441256 -0.4055593 -0.6796676 -0.9589867 -0.7626372 -0.9161657 -0.9562724 -0.708882 -0.678512 -0.9779433 -0.7342564 0.2056139 3.588127 3.743298 3.141679 3.917943 5.745163 4.497116 0.2964513 -0.07007862 -3.012642 -3.440181 0.2207817 0.2727803 0.3361891 0.01338179 0.2054138
2.563787 -0.1787808 -0.9604872 -0.976706 -0.7754829 -0.7096354 -0.8708427 -0.4899071 -0.67593 -1.43066 -1.051624 0.03183281 3.554191 3.50873 3.026034 3.472259 4.181411 5.677001 0.2491087 0.1887946 -2.779309 -3.396067 0.08734947 0.5675893 -0.3702445 0.07083989 1.773428
2.585701 -0.841705 -0.8474105 -0.9276003 -0.8606707 -0.7597294 -0.8700714 -0.7297372 -0.6379126 -1.414944 -0.8851463 0.1095151 3.646415 3.57799 2.841424 3.653774 6.881054 4.298209 0.2699471 -0.07866966 -2.724824 -3.445596 -0.0001280144 0.4975063 0.1696232 0.09694958 0.8703429
2.596569 0.3599165 -0.7920935 -0.8250651 -0.8502237 -0.6130243 -0.9428571 -0.5682018 -0.6784608 -1.053534 -0.5582525 0.1649755 3.459669 3.476806 3.083025 3.292727 4.061092 4.124985 0.2754431 -0.07364132 -2.670851 -3.423091 0.2455476 0.4158683 0.51678 -0.05739386 0.4641415
2.522456 -0.2361313 -0.5887999 -0.8207504 -0.698543 -0.6348388 -0.8015671 -0.4676342 -0.6093097 -0.9013192 -0.6370175 0.1821555 3.641933 3.52096 3.25016 4.061937 4.524504 2.817728 0.2642095 0.1022395 -3.053585 -3.268619 0.00441605 0.6168384 0.6767949 0.1015279 0.3909237
2.696376 -0.1227812 -0.7337068 -0.9287381 -0.8811579 -1.029575 -0.9836302 -0.7681742 -0.5477586 -1.316222 -0.5302948 0.3674845 3.809477 3.729149 3.329196 3.557167 4.679436 6.577547 0.3024735 -0.265238 -3.010366 -3.416744 0.210529 0.4516317 0.1260459 0.03431092 0.3825468
2.692497 -1.049073 -0.7311429 -0.9679999 -0.8413656 -1.029886 -0.9523119 -0.6735914 -0.8732269 -1.049354 0.2540011 0.3223755 3.606491 3.651748 3.345582 4.14301 3.937336 5.139386 0.3523863 0.194846 -2.859043 -3.37363 0.198716 0.666211 -0.1406858 0.05008082 0.6918407
2.661878 -1.103377 -0.7237926 -1.079041 -0.9793127 -0.9570846 -1.11401 -0.6986729 -0.6458861 -1.241686 -0.9095979 0.2352598 3.685609 3.780762 2.861261 3.558829 5.336531 4.778412 0.4667178 0.1170523 -2.54863 -3.523625 0.08247202 0.4387731 0.4327053 0.1176172 0.7353563
2.594932 -0.708801 -0.7890191 -1.043351 -0.8778596 -0.9520894 -1.019796 -0.7722731 -0.8420782 -0.9830201 -0.4377977 0.08411126 3.495913 3.611689 2.774926 3.026352 3.057837 3.392847 0.5090384 0.2323273 -2.488555 -3.261921 0.2644965 0.6342617 0.4836911 -0.01778855 0.8251251
2.489291 -0.004581809 -0.842299 -0.8773824 -0.8883704 -1.007148 -1.020166 -0.6845568 -0.742368 -1.360191 -1.789253 0.07457219 3.598951 3.594236 2.544942 2.796337 3.334045 5.550889 0.2944747 0.1764486 -2.157249 -3.324744 0.2371571 0.5947955 0.6229399 0.04910632 0.1312565
2.517305 0.171383 -0.7614736 -0.9200698 -0.9132394 -0.7357546 -0.9577665 -0.8388938 -0.5186349 -0.9410148 -1.022546 0.1785996 3.488997 3.487958 2.561441 2.921314 4.106197 4.23941 0.23039 -0.04883695 -2.555862 -3.268335 0.1810855 0.5323829 0.6963834 0.09004474 0.3598758
2.519976 -0.9180336 -0.7251622 -1.030876 -0.9057147 -0.9904015 -1.050197 -0.6566819 -0.7838671 -1.228396 -0.9531612 0.2130472 3.67684 3.611207 2.517827 3.258031 4.179274 5.320508 0.169914 -0.1731682 -2.427674 -3.301397 0.1974715 0.3512244 -0.277541 -0.001094681 -0.5971658
2.571268 -0.572571 -0.6571179 -0.9042654 -0.9341164 -0.9877444 -0.9589447 -0.7221771 -0.5389639 -1.356391 -0.4071971 0.04423993 3.462639 3.556237 2.729292 2.780859 3.509176 5.437823 0.1784076 0.1933381 -2.603082 -3.329622 0.1857716 0.1357075 0.6825292 0.08457623 0.5437738
2.512384 -0.604026 -0.7388045 -0.7695199 -0.8623143 -0.8415915 -0.8685616 -0.4820486 -0.9656733 -1.343584 -0.3372867 0.1202415 3.431218 3.325935 2.769667 2.78956 3.839296 4.497904 0.3080912 0.3772915 -2.582875 -3.187317 0.1233424 0.6133886 0.7030497 0.05061177 0.2572641
2.571316 -0.09992416 -0.6920213 -1.06466 -0.9035194 -0.8601215 -1.087307 -0.7886049 -0.7548749 -1.055049 -1.142801 0.2318087 3.381177 3.456578 2.752809 2.820508 4.961405 4.547808 0.2967456 -0.00588166 -2.551342 -3.146986 0.3190402 0.7199289 -0.4353901 0.02807984 0.9529189
2.554544 -0.7615072 -1.02995 -1.1543 -0.9322017 -0.8154519 -1.203758 -0.7266426 -0.8696591 -1.406692 -1.313605 0.2944445 3.426125 3.525874 2.951464 2.713407 2.531458 2.554643 0.3001662 -0.09661986 -2.51109 -3.257891 0.100186 0.2897277 0.18454 -0.06631499 0.0991142
2.534233 -0.2736835 -1.055943 -1.11292 -0.9656586 -0.868397 -0.9868062 -0.8644162 -0.7853746 -1.124259 -1.563664 0.2727247 3.493033 3.540835 2.639798 3.033198 5.070136 4.388592 0.2272096 -0.2922569 -2.428823 -3.133102 0.01494933 0.4323486 -0.1923337 0.02729785 0.6122135
